id,name,x,y,simc,prng,kind,gmina,powiat
8206,Zaszków-Kolonia,536.718,731.245,0402968,159493,wieś,Nur-gmina wiejska,ostrowski
8207,Zatopolice,395.803,640.346,0642767,159566,wieś,Zakrzew-gmina wiejska,radomski
8208,Zator,456.328,594.540,0735167,159568,wieś,Puszcza Mariańska-gmina wiejska,żyrardowski
8209,Zatorowizna,577.462,543.833,0118983,159573,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
8210,Zatory,528.745,647.837,0524157,159575,wieś,Zatory-gmina wiejska,pułtuski
8211,Zawada,391.812,610.935,0634012,159684,wieś,Przysucha-gmina miejsko-wiejska,przysuski
8212,Zawada Nowa,405.845,688.597,0631953,159727,wieś,Policzna-gmina wiejska,zwoleński
8213,Zawada Stara,403.888,688.017,0632059,159730,wieś,Policzna-gmina wiejska,zwoleński
8214,Zawadka,464.880,675.877,0683938,159740,kolonia,Pilawa-gmina miejsko-wiejska,garwoliński
8215,Zawadki,574.573,629.269,0518292,159759,wieś,Przasnysz-gmina wiejska,przasnyski
8216,Zawady,487.446,597.063,0003398,159794,wieś,Kampinos-gmina wiejska,warszawski zachodni
8217,Zawady,511.229,650.620,0007918,159792,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
8218,Zawady,583.509,609.997,0114471,159801,wieś,Dzierzgowo-gmina wiejska,mławski
8219,Zawady,578.144,579.292,0118492,159785,wieś,Lipowiec Kościelny-gmina wiejska,mławski
8220,Zawady,602.619,648.994,0506432,159800,wieś,Baranowo-gmina wiejska,ostrołęcki
8221,Zawady,578.489,693.506,0522365,159804,wieś,Troszyn-gmina wiejska,ostrołęcki
8222,Zawady,566.536,541.505,0578443,195178,wieś,Szczutowo-gmina wiejska,sierpecki
8223,Zawady,444.607,644.112,0616988,159813,wieś,Chynów-gmina wiejska,grójecki
8224,Zawady,388.578,627.295,0640952,159817,wieś,Wieniawa-gmina wiejska,przysuski
8225,Zawady,530.925,718.109,0669878,159789,wieś,Ceranów-gmina wiejska,sokołowski
8226,Zawady,507.314,698.877,0678268,159805,wieś,Liw-gmina wiejska,węgrowski
8227,Zawady,490.826,746.914,0684754,159810,wieś,Przesmyki-gmina wiejska,siedlecki
8228,Zawady,504.507,729.361,0685475,159806,wieś,Repki-gmina wiejska,sokołowski
8229,Zawady,472.061,743.753,0696711,159811,wieś,Zbuczyn-gmina wiejska,siedlecki
8230,Zawady B,540.098,608.717,0121040,159832,wieś,Nowe Miasto-gmina miejsko-wiejska,płoński
8231,Zawady Dworskie,550.185,628.527,0115476,159833,wieś,Gołymin-Ośrodek-gmina wiejska,ciechanowski
8232,Zawady Dworskie,569.756,644.975,0517683,159834,wieś,Płoniawy-Bramura-gmina wiejska,makowski
8233,Zawady Stare,540.304,611.248,0120974,159841,wieś,Nowe Miasto-gmina miejsko-wiejska,płoński
8234,Zawady Włościańskie,549.669,629.211,0115482,159842,wieś,Gołymin-Ośrodek-gmina wiejska,ciechanowski
8235,Zawady-Huta,571.539,643.992,0517690,159826,wieś,Płoniawy-Bramura-gmina wiejska,makowski
8236,Zawady-Ponikiew,562.326,655.870,0508780,159830,wieś,Różan-gmina miejsko-wiejska,makowski
8237,Zawały,360.125,665.041,0635951,159917,wieś,Rzeczniów-gmina wiejska,lipski
8238,Zawidz Kościelny,551.700,558.689,0580032,159943,wieś,Zawidz-gmina wiejska,sierpecki
8239,Zawidz Mały,551.447,560.142,0580049,159944,wieś,Zawidz-gmina wiejska,sierpecki
8240,Zawiesiuchy,495.430,664.071,0690275,159993,wieś,Stanisławów-gmina miejsko-wiejska,miński
8241,Zawisty,551.879,730.582,0395435,160014,wieś,Boguty-Pianki-gmina wiejska,ostrowski
8242,Zawisty Nadbużne,540.684,707.367,0514609,160022,wieś,Małkinia Górna-gmina miejsko-wiejska,ostrowski
8243,Zawisty Podleśne,542.403,707.260,0514615,160023,wieś,Małkinia Górna-gmina miejsko-wiejska,ostrowski
8244,Zawiszyn,517.961,681.581,0673443,160034,wieś,Jadów-gmina miejsko-wiejska,wołomiński
8245,Zawodne,455.543,633.829,0007522,160056,wieś,Prażmów-gmina wiejska,piaseczyński
8246,Zawodzie,615.669,658.729,0514934,160065,osada leśna,Myszyniec-gmina miejsko-wiejska,ostrołęcki
8247,Zawonia,384.157,624.689,0616037,160144,wieś,Chlewiska-gmina wiejska,szydłowiecki
8248,Zazdrość,518.575,663.466,0523695,160204,wieś,Zabrodzie-gmina wiejska,wyszkowski
8249,Zazdrość,462.241,599.729,0735569,160205,wieś,Radziejowice-gmina wiejska,żyrardowski
8250,Zaława,378.874,623.267,0616020,157756,wieś,Chlewiska-gmina wiejska,szydłowiecki
8251,Załazy,393.212,689.290,0633633,157779,wieś,Przyłęk-gmina wiejska,zwoleński
8252,Załogi,574.327,638.281,0511918,157847,osada leśna,Krasnosielc-gmina wiejska,makowski
8253,Załogi-Cibory,569.846,618.890,0113359,157851,kolonia,Czernice Borowe-gmina wiejska,przasnyski
8254,Załogi-Jędrzejki,570.671,619.242,0113320,157852,wieś,Czernice Borowe-gmina wiejska,przasnyski
8255,Załszyn,542.706,540.553,0571636,157867,wieś,Mochowo-gmina wiejska,sierpecki
8256,Załuski,517.256,603.971,0130100,157887,wieś,Załuski-gmina wiejska,płoński
8257,Załuski,571.859,687.356,0508537,157890,wieś,Czerwin-gmina wiejska,ostrołęcki
8258,Załuski,436.576,613.888,0615316,157891,wieś,Błędów-gmina wiejska,grójecki
8259,Załuski-Lipniewo,556.957,717.002,0394855,157892,wieś,Andrzejewo-gmina wiejska,ostrowski
8260,Załusków,495.083,566.999,0566747,157895,wieś,Iłów-gmina wiejska,sochaczewski
8261,Załuzie,559.692,655.426,0518731,157897,wieś,Różan-gmina miejsko-wiejska,makowski
8262,Załuzie,560.134,657.068,0518748,168353,osada leśna,Różan-gmina miejsko-wiejska,makowski
8263,Załuże-Imbrzyki,564.150,617.541,0121873,157911,wieś,Opinogóra Górna-gmina wiejska,ciechanowski
8264,Załącze,446.058,625.704,0622523,157785,wieś,Grójec-gmina miejsko-wiejska,grójecki
8265,Załęże,595.860,601.106,0129120,157821,wieś,Wieczfnia Kościelna-gmina wiejska,mławski
8266,Załęże Duże,452.931,619.314,0631723,157840,wieś,Pniewy-gmina wiejska,grójecki
8267,Załęże Wielkie,565.403,659.343,0518725,157843,wieś,Różan-gmina miejsko-wiejska,makowski
8268,Załęże-Eliasze,566.681,656.802,0518694,157830,wieś,Różan-gmina miejsko-wiejska,makowski
8269,Załęże-Gartki,566.079,658.133,0518702,157831,wieś,Różan-gmina miejsko-wiejska,makowski
8270,Załęże-Ponikiewka,567.121,654.727,0514822,157834,wieś,Młynarze-gmina wiejska,makowski
8271,Załęże-Sędzięta,566.958,657.664,0518719,157837,wieś,Różan-gmina miejsko-wiejska,makowski
8272,Zaścienie,513.366,660.266,0509152,159516,wieś,Dąbrówka-gmina wiejska,wołomiński
8273,Zaździerz,510.010,546.291,0569757,160214,wieś,Łąck-gmina wiejska,płocki
8274,Zażelazna,466.482,718.946,0670870,160219,wieś,Domanice-gmina wiejska,siedlecki
8275,Zberoż,579.307,616.887,0113365,160278,wieś,Czernice Borowe-gmina wiejska,przasnyski
8276,Zbijów Duży,369.608,639.066,0629169,160320,wieś,Mirów-gmina wiejska,szydłowiecki
8277,Zbijów Mały,368.346,640.907,0629175,160321,wieś,Mirów-gmina wiejska,szydłowiecki
8278,Zbiroża,455.515,609.737,0732921,160329,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
8279,Zboiska,458.589,607.661,0735575,160343,wieś,Radziejowice-gmina wiejska,żyrardowski
8280,Zbożenna,389.981,617.184,0634029,160370,wieś,Przysucha-gmina miejsko-wiejska,przysuski
8281,Zbrochy,586.515,621.620,0512875,160417,przysiółek,Krzynowłoga Mała-gmina wiejska,przasnyski
8282,Zbrosza Duża,434.028,635.111,0623942,160426,wieś,Jasieniec-gmina wiejska,grójecki
8283,Zbrosza Mała,430.667,636.496,0632705,160427,wieś,Promna-gmina wiejska,białobrzeski
8284,Zbroszki,533.111,632.710,0129509,160428,wieś,Winnica-gmina wiejska,pułtuski
8285,Zbrzeźnia,562.891,573.839,0124140,10937,kolonia,Radzanów-gmina wiejska,mławski
8286,Zbuczyn,474.820,735.476,0696734,160446,wieś,Zbuczyn-gmina wiejska,siedlecki
8287,Zbyczyn,414.255,692.666,0636206,160458,wieś,Sieciechów-gmina wiejska,kozienicki
8288,Zbyszków,450.274,649.251,0616847,160484,wieś,Chynów-gmina wiejska,grójecki
8289,Zbyszyno,532.480,583.107,0111946,160489,wieś,Baboszewo-gmina wiejska,płoński
8290,Zbójno,543.139,550.640,0565469,160412,wieś,Gozdowo-gmina wiejska,sierpecki
8291,Zdany,476.375,733.350,0696757,160515,wieś,Zbuczyn-gmina wiejska,siedlecki
8292,Zdonków,386.614,618.786,0615670,160536,wieś,Borkowice-gmina wiejska,przysuski
8293,Zdroje,574.773,593.358,0127611,160589,wieś,Stupsk-gmina wiejska,mławski
8294,Zdrojki,580.965,546.279,0119014,160618,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
8295,Zdunek,609.196,647.819,0514874,160673,osada leśna,Myszyniec-gmina miejsko-wiejska,ostrołęcki
8296,Zdunek,610.485,654.675,0515069,160672,wieś,Myszyniec-gmina miejsko-wiejska,ostrołęcki
8297,Zdunków,402.697,694.391,0620406,160676,wieś,Gniewoszów-gmina wiejska,kozienicki
8298,Zdunowo,516.919,602.424,0130116,160683,wieś,Załuski-gmina wiejska,płoński
8299,Zdunówek,546.450,580.125,0124067,160688,wieś,Raciąż-gmina wiejska,płoński
8300,Zdwórz,507.692,545.346,0569763,160711,wieś,Łąck-gmina wiejska,płocki
8301,Zdziar Mały,529.641,569.849,0577159,160725,wieś,Staroźreby-gmina miejsko-wiejska,płocki
8302,Zdziar Wielki,530.274,571.131,0577165,160726,wieś,Staroźreby-gmina miejsko-wiejska,płocki
8303,Zdziar-Las,528.286,570.137,0577142,160722,wieś,Staroźreby-gmina miejsko-wiejska,płocki
8304,Zdziarka,504.711,591.970,0562235,160730,wieś,Czerwińsk nad Wisłą-gmina miejsko-wiejska,płoński
8305,Zdziebórz,527.836,654.712,0520478,160738,wieś,Somianka-gmina wiejska,wyszkowski
8306,Zdziechów,380.430,632.834,0639647,160750,wieś,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
8307,Zdziechów,380.412,632.968,0639682,160752,kolonia,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
8308,Zdziechów,396.756,642.581,0642780,160749,wieś,Zakrzew-gmina wiejska,radomski
8309,Zdziembórz,537.002,534.293,0561282,160758,wieś,Brudzeń Duży-gmina wiejska,płocki
8310,Zdzieszyn,456.235,599.988,0732938,160769,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
8311,Zdziwój Nowy,603.974,617.398,0507638,160779,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
8312,Zdziwój Stary,604.769,617.394,0507880,160780,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
8313,Zegrze,512.482,638.196,0008467,160806,wieś,Serock-gmina miejsko-wiejska,legionowski
8314,Zegrze Południowe,511.757,636.843,0005747,160808,wieś,Nieporęt-gmina wiejska,legionowski
8315,Zegrzynek,514.974,639.803,0008243,160810,kolonia,Serock-gmina miejsko-wiejska,legionowski
8316,Zelki Dąbrowe,553.076,638.323,0117104,160846,wieś,Karniewo-gmina wiejska,makowski
8317,Zemborzyn Drugi,359.393,689.094,0638027,160872,wieś,Solec nad Wisłą-gmina miejsko-wiejska,lipski
8318,Zemborzyn Pierwszy,357.584,691.683,0638040,160874,wieś,Solec nad Wisłą-gmina miejsko-wiejska,lipski
8319,Zembrzus Wielki,574.428,612.859,0113371,160882,wieś,Czernice Borowe-gmina wiejska,przasnyski
8320,Zembrów,522.946,724.221,0685736,160875,wieś,Sabnie-gmina wiejska,sokołowski
8321,Zemły,498.337,713.193,0682347,160886,wieś,Mokobody-gmina wiejska,siedlecki
8322,Zenonów,387.872,651.498,0627029,160894,wieś,Kowala-gmina wiejska,radomski
8323,Zeńbok,568.959,605.901,0124831,160895,wieś,Regimin-gmina wiejska,ciechanowski
8324,Zgagowo-Wieś,553.930,556.486,0580061,160948,wieś,Zawidz-gmina wiejska,sierpecki
8325,Zglechów,473.331,682.173,0687422,160958,wieś,Siennica-gmina miejsko-wiejska,miński
8326,Zgleczewo Panieńskie,542.144,714.855,0411878,160960,wieś,Zaręby Kościelne-gmina wiejska,ostrowski
8327,Zgleczewo Szlacheckie,542.287,715.780,0411884,160961,wieś,Zaręby Kościelne-gmina wiejska,ostrowski
8328,Zglenice Duże,547.980,540.888,0571659,160963,wieś,Mochowo-gmina wiejska,sierpecki
8329,Zglenice Małe,547.150,541.310,0571665,160964,wieś,Mochowo-gmina wiejska,sierpecki
8330,Zglenice-Budy,548.750,538.564,0571642,160962,wieś,Mochowo-gmina wiejska,sierpecki
8331,Zgliczyn Kościelny,566.137,569.993,0124423,160966,kolonia,Radzanów-gmina wiejska,mławski
8332,Zgliczyn Pobodzy,565.603,569.174,0112354,160967,wieś,Bieżuń-gmina miejsko-wiejska,żuromiński
8333,Zgliczyn Witowy,565.245,570.379,0124430,160968,wieś,Radzanów-gmina wiejska,mławski
8334,Zgliczyn-Glinki,567.193,570.462,0124392,160965,wieś,Radzanów-gmina wiejska,mławski
8335,Zgorzała,473.156,635.557,0005109,161031,wieś,Lesznowola-gmina wiejska,piaseczyński
8336,Zgorzałowo,562.491,683.924,0522796,161036,wieś,Wąsewo-gmina wiejska,ostrowski
8337,Zgrzebichy,521.095,694.216,0691211,161072,wieś,Stoczek-gmina wiejska,węgrowski
8338,Zgórze,450.745,689.134,0681098,161065,wieś,Miastków Kościelny-gmina wiejska,garwoliński
8339,Zieleniec,505.532,522.024,0564984,161130,wieś,Gostynin-gmina wiejska,gostyniński
8340,Zieleniec,415.873,653.871,0619870,161138,wieś,Głowaczów-gmina miejsko-wiejska,kozienicki
8341,Zieleniec,530.286,692.012,0686173,161131,wieś,Sadowne-gmina wiejska,węgrowski
8342,Zieleniec,531.702,694.663,0686180,161132,osada leśna,Sadowne-gmina wiejska,węgrowski
8343,Zielona,564.992,624.219,0117601,161223,wieś,Krasne-gmina wiejska,przasnyski
8344,Zielona,581.086,564.718,0117883,161221,wieś,Kuczbork-Osada-gmina wiejska,żuromiński
8345,Zielona,540.144,604.178,0121353,161222,wieś,Ojrzeń-gmina wiejska,ciechanowski
8346,Zielonka,392.922,606.362,0619107,161410,wieś,Gielniów-gmina miejsko-wiejska,przysuski
8347,Zielonka,495.585,646.780,0921970,161397,miasto,Zielonka-gmina miejska,wołomiński
8348,Zielonka Nowa,389.978,683.803,0643241,161426,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
8349,Zielonka Stara,389.614,683.936,0643318,161429,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
8350,Zielonki,488.857,623.990,0009053,161446,osada,Stare Babice-gmina wiejska,warszawski zachodni
8351,Zielonki,558.961,630.037,0117446,172565,kolonia,Krasne-gmina wiejska,przasnyski
8352,Zielonki-Parcela,488.914,624.092,0009047,161444,wieś,Stare Babice-gmina wiejska,warszawski zachodni
8353,Zielonki-Wieś,489.000,623.181,0009060,161445,wieś,Stare Babice-gmina wiejska,warszawski zachodni
8354,Zieluminek,561.311,576.512,0124475,161527,wieś,Radzanów-gmina wiejska,mławski
8355,Zieluń,590.640,557.265,0119066,161528,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
8356,Zieluń-Osada,590.258,556.961,0119050,196577,osada,Lubowidz-gmina miejsko-wiejska,żuromiński
8357,Ziemaki,573.414,657.623,0521064,161530,wieś,Sypniewo-gmina wiejska,makowski
8358,Ziemiany,557.119,570.725,0125670,161542,wieś,Siemiątkowo-gmina wiejska,żuromiński
8359,Ziemięcin,441.415,615.582,0615322,161555,wieś,Błędów-gmina wiejska,grójecki
8360,Zienie,485.206,761.772,0012724,161583,wieś,Huszlew-gmina wiejska,łosicki
8361,Zimna Woda,590.031,657.127,0506018,161667,przysiółek,Baranowo-gmina wiejska,ostrołęcki
8362,Zimna Woda,454.269,609.963,0732944,161660,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
8363,Zimnice,450.229,606.353,0732950,161749,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
8364,Zimnowoda,494.007,689.653,0674046,161765,wieś,Kałuszyn-gmina miejsko-wiejska,miński
8365,Zimolza,567.509,555.894,0119356,161808,wieś,Lutocin-gmina wiejska,żuromiński
8366,Ziomaki,383.606,630.832,0639630,161834,wieś,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
8367,Ziomaki,496.840,703.992,0672410,161833,wieś,Grębków-gmina wiejska,węgrowski
8368,Ziomaki,489.138,714.077,0682353,161832,wieś,Mokobody-gmina wiejska,siedlecki
8369,Ziomek,596.571,648.805,0506449,161838,wieś,Baranowo-gmina wiejska,ostrołęcki
8370,Znamiączki,550.324,671.365,0509927,162185,wieś,Długosiodło-gmina wiejska,wyszkowski
8371,Zofinin,508.922,679.973,0692133,162234,wieś,Strachówka-gmina wiejska,wołomiński
8372,Zofiówka,506.614,547.195,0569770,162249,wieś,Łąck-gmina wiejska,płocki
8373,Zofiówka,433.959,617.043,0615339,162258,wieś,Błędów-gmina wiejska,grójecki
8374,Zofiówka,368.335,677.593,0628520,162260,wieś,Lipsko-gmina miejsko-wiejska,lipski
8375,Zosin,485.492,589.668,0738616,162320,wieś,Sochaczew-gmina wiejska,sochaczewski
8376,Zuzanów,453.161,663.907,0688150,162439,wieś,Sobienie-Jeziory-gmina wiejska,otwocki
8377,Zuzela,541.673,718.728,0402980,162440,wieś,Nur-gmina wiejska,ostrowski
8378,Zuzinów,513.556,524.376,0564990,162441,wieś,Gostynin-gmina wiejska,gostyniński
8379,Zuzułka,516.895,703.393,0681425,162444,wieś,Miedzna-gmina wiejska,węgrowski
8380,Zwierzyniec,510.972,651.866,0007924,162530,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
8381,Zwierzyniec,584.508,642.648,0512131,162536,wieś,Krasnosielc-gmina wiejska,makowski
8382,Zwierzyniec,429.095,655.569,0622109,162538,wieś,Grabów nad Pilicą-gmina wiejska,kozienicki
8383,Zwola,399.721,692.294,0620234,162624,wieś,Gniewoszów-gmina wiejska,kozienicki
8384,Zwola,449.939,697.783,0681141,162623,wieś,Miastków Kościelny-gmina wiejska,garwoliński
8385,Zwola Poduchowna,448.732,698.046,0681170,162628,wieś,Miastków Kościelny-gmina wiejska,garwoliński
8386,Zwoleń,508.065,537.640,0565009,162631,wieś,Gostynin-gmina wiejska,gostyniński
8387,Zwoleń,390.824,680.120,0974096,162632,miasto,Zwoleń-gmina miejsko-wiejska,zwoleński
8388,Zychorzyn,397.509,606.640,0635431,162659,wieś,Rusinów-gmina wiejska,przysuski
8389,Zychorzyn-Kolonia,396.536,606.698,0635448,162660,kolonia,Rusinów-gmina wiejska,przysuski
8390,Zyck Nowy,505.138,562.677,0575485,90486,wieś,Słubice-gmina wiejska,płocki
8391,Zyck Polski,506.328,564.032,0575605,164428,wieś,Słubice-gmina wiejska,płocki
8392,Zygmuntowo,552.902,584.455,0114979,162697,wieś,Glinojeck-gmina miejsko-wiejska,ciechanowski
8393,Zygmuntowo,560.752,614.751,0121910,162698,wieś,Opinogóra Górna-gmina wiejska,ciechanowski
8394,Zygmuntowo,543.719,669.388,0509933,162699,wieś,Długosiodło-gmina wiejska,wyszkowski
8395,Zygmunty,439.275,683.383,0678660,162726,wieś,Łaskarzew-gmina wiejska,garwoliński
8396,Zygmuntów,393.618,609.100,0619136,162712,wieś,Gielniów-gmina miejsko-wiejska,przysuski
8397,Ząbki,493.593,644.412,0921958,160232,miasto,Ząbki-gmina miejska,wołomiński
8398,Ząbków,512.226,715.150,0689148,160238,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
8399,Ząbków-Kolonia,512.111,715.667,0689154,160239,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
8400,Zągoty,532.976,550.288,0560153,160255,wieś,Bielsk-gmina wiejska,płocki
8401,Złe Borki,555.840,566.731,0125687,161879,przysiółek,Siemiątkowo-gmina wiejska,żuromiński
8402,Złota,482.254,573.696,0737083,161913,wieś,Rybno-gmina wiejska,sochaczewski
8403,Złota Góra,607.830,674.333,0514160,161936,wieś,Łyse-gmina wiejska,ostrołęcki
8404,Złota Góra,444.607,624.639,0614469,161939,wieś,Belsk Duży-gmina wiejska,grójecki
8405,Złotki,548.639,731.583,0395501,168189,wieś,Boguty-Pianki-gmina wiejska,ostrowski
8406,Złotki,534.737,701.815,0686196,161991,wieś,Sadowne-gmina wiejska,węgrowski
8407,Złotokłos,461.415,631.047,0006652,162059,wieś,Piaseczno-gmina miejsko-wiejska,piaseczyński
8408,Złotopole,536.869,575.635,0124073,162061,wieś,Raciąż-gmina wiejska,płoński
8409,Złotopolice,512.834,602.368,0130122,162063,wieś,Załuski-gmina wiejska,płoński
8410,Złotowo,570.145,575.277,0127976,162085,wieś,Szreńsk-gmina wiejska,mławski
8411,Ćmiszew Rybnowski,485.859,577.769,0736592,21131,wieś,Rybno-gmina wiejska,sochaczewski
8412,Ćmiszew-Parcel,484.715,578.288,0736586,21130,wieś,Rybno-gmina wiejska,sochaczewski
8413,Ćwiersk,542.381,580.747,0123429,21162,wieś,Raciąż-gmina wiejska,płoński
8414,Ćwiklin,533.392,590.907,0122000,21171,wieś,Płońsk-gmina wiejska,płoński
8415,Ćwiklinek,535.369,592.584,0122016,21172,wieś,Płońsk-gmina wiejska,płoński
8416,Łacha,521.616,641.705,0008295,71034,wieś,Serock-gmina miejsko-wiejska,legionowski
8417,Łachoń,535.745,634.217,0129320,71058,wieś,Winnica-gmina wiejska,pułtuski
8418,Łachy Włościańskie,550.414,661.359,0519771,83716,wieś,Rzewnie-gmina wiejska,makowski
8419,Łady,475.136,633.864,0008007,71099,wieś,Raszyn-gmina wiejska,pruszkowski
8420,Łady,500.720,573.369,0566316,71098,wieś,Iłów-gmina wiejska,sochaczewski
8421,Łady-Krajęczyno,540.947,630.639,0116027,71102,wieś,Gzy-gmina wiejska,pułtuski
8422,Łady-Mans,572.575,686.944,0508313,71100,wieś,Czerwin-gmina wiejska,ostrołęcki
8423,Ładzyń,489.354,673.579,0689970,71112,wieś,Stanisławów-gmina miejsko-wiejska,miński
8424,Łagiewniki,514.675,559.426,0560259,71136,wieś,Bodzanów-gmina miejsko-wiejska,płocki
8425,Łaguny,568.794,619.931,0121614,71194,wieś,Opinogóra Górna-gmina wiejska,ciechanowski
8426,Łaguszów,392.704,693.841,0633389,71198,wieś,Przyłęk-gmina wiejska,zwoleński
8427,Łagów,392.441,691.372,0633366,71185,wieś,Przyłęk-gmina wiejska,zwoleński
8428,Łajski,508.867,632.221,0008533,71205,wieś,Wieliszew-gmina wiejska,legionowski
8429,Łanięta,583.788,622.315,0512473,71259,wieś,Krzynowłoga Mała-gmina wiejska,przasnyski
8430,Łasice,499.429,586.355,0009745,71403,wieś,Brochów-gmina wiejska,sochaczewski
8431,Łasiewity,556.414,659.401,0519794,71411,wieś,Rzewnie-gmina wiejska,makowski
8432,Łaskarzew,439.082,678.742,0975434,71427,miasto,Łaskarzew-gmina miejska,garwoliński
8433,Łaszczyn,438.287,613.619,0615026,71462,wieś,Błędów-gmina wiejska,grójecki
8434,Łaszewo,555.883,572.583,0125380,71473,wieś,Siemiątkowo-gmina wiejska,żuromiński
8435,Łaszewo-Wietrznik,555.013,573.231,0125405,71475,wieś,Siemiątkowo-gmina wiejska,żuromiński
8436,Łaszówka,422.661,665.613,0627561,71481,wieś,Kozienice-gmina miejsko-wiejska,kozienicki
8437,Ławeczko Nowe,391.272,695.373,0633432,71509,wieś,Przyłęk-gmina wiejska,zwoleński
8438,Ławeczko Stare,390.800,696.196,0633544,71510,wieś,Przyłęk-gmina wiejska,zwoleński
8439,Ławki,455.544,642.663,0007261,71535,wieś,Prażmów-gmina wiejska,piaseczyński
8440,Ławy,493.355,614.262,0004481,71578,wieś,Leszno-gmina wiejska,warszawski zachodni
8441,Ławy,485.748,760.384,0012629,71580,wieś,Huszlew-gmina wiejska,łosicki
8442,Ławy,582.595,676.793,0519475,71579,wieś,Rzekuń-gmina wiejska,ostrołęcki
8443,Łaz,602.970,633.443,0507578,71599,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
8444,Łaziska,496.913,574.081,0566322,71666,wieś,Iłów-gmina wiejska,sochaczewski
8445,Łaziska,501.348,559.938,0575396,71665,wieś,Słubice-gmina wiejska,płocki
8446,Łaziska,374.274,675.707,0617479,71672,wieś,Ciepielów-gmina miejsko-wiejska,lipski
8447,Łaziska,386.214,633.917,0630385,71670,wieś,Orońsko-gmina wiejska,szydłowiecki
8448,Łaziska,489.894,681.455,0673584,71667,wieś,Jakubów-gmina wiejska,miński
8449,Łazy,490.391,594.973,0003263,71771,wieś,Kampinos-gmina wiejska,warszawski zachodni
8450,Łazy,470.073,628.656,0004848,71774,wieś,Lesznowola-gmina wiejska,piaseczyński
8451,Łazy,581.565,557.302,0118635,71765,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
8452,Łazy,597.051,619.529,0507377,71775,kolonia,Chorzele-gmina miejsko-wiejska,przasnyski
8453,Łazy,574.806,641.657,0511870,71780,wieś,Krasnosielc-gmina wiejska,makowski
8454,Łazy,585.527,666.977,0515885,71777,wieś,Olszewo-Borki-gmina wiejska,ostrołęcki
8455,Łazy,560.739,534.412,0578450,71763,wieś,Szczutowo-gmina wiejska,sierpecki
8456,Łazy,367.095,625.427,0639239,71791,wieś,Szydłowiec-gmina miejsko-wiejska,szydłowiecki
8457,Łazy,526.278,677.560,0678972,71782,wieś,Łochów-gmina miejsko-wiejska,węgrowski
8458,Łazy Leśne,493.046,595.742,0003151,71959,wieś,Kampinos-gmina wiejska,warszawski zachodni
8459,Łazów,527.626,728.659,0690559,71736,wieś,Sterdyń-gmina wiejska,sokołowski
8460,Łazówek,526.754,730.356,0690571,71743,wieś,Sterdyń-gmina wiejska,sokołowski
8461,Łazęki,514.054,588.034,0119474,71637,wieś,Naruszewo-gmina wiejska,płoński
8462,Łaś,556.059,653.508,0519802,71483,wieś,Rzewnie-gmina wiejska,makowski
8463,Łaś,557.165,653.784,0519819,168354,osada leśna,Rzewnie-gmina wiejska,makowski
8464,Łaźniew,485.047,614.075,0000224,71995,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
8465,Łaźniew-Majątek,485.020,613.942,0000230,71996,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
8466,Łaźniewek,486.176,613.081,0000247,71997,wieś,Błonie-gmina miejsko-wiejska,warszawski zachodni
8467,Łbiska,463.923,637.354,0006391,72470,wieś,Piaseczno-gmina miejsko-wiejska,piaseczyński
8468,Łbowo,510.668,597.999,0561997,72471,wieś,Czerwińsk nad Wisłą-gmina miejsko-wiejska,płoński
8469,Łebki,562.738,593.330,0126882,72485,wieś,Strzegowo-gmina wiejska,mławski
8470,Łebki Wielkie,548.617,608.837,0121206,72492,wieś,Ojrzeń-gmina wiejska,ciechanowski
8471,Łempinek,544.029,572.791,0123783,72514,wieś,Raciąż-gmina wiejska,płoński
8472,Łempino,544.189,574.161,0123790,72515,wieś,Raciąż-gmina wiejska,płoński
8473,Łochów,521.447,682.096,0975492,73032,miasto,Łochów-gmina miejsko-wiejska,węgrowski
8474,Łodziska,591.321,666.548,0513171,73061,wieś,Lelis-gmina wiejska,ostrołęcki
8475,Łodziska,590.023,666.026,0513188,193364,osada leśna,Lelis-gmina wiejska,ostrołęcki
8476,Łoje,585.755,620.450,0512480,73070,wieś,Krzynowłoga Mała-gmina wiejska,przasnyski
